"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2442","Открытие формы документа ""Упаковочный лист"" (УпаковочныйЛист)","","Thu Feb 20 15:05:31 MSK 2025","passed","Thu Feb 20 15:05:33 MSK 2025","","","",""
"","2871","Открытие формы обработки ""Печать этикеток и ценников"" (ПечатьЭтикетокИЦенников)","","Thu Feb 20 15:34:54 MSK 2025","passed","Thu Feb 20 15:34:57 MSK 2025","","","",""
"","2171","Открытие формы списка регистра накопления ""Товары организаций к оформлению"" (ТоварыОрганизацийКОформлению)","","Thu Feb 20 15:47:23 MSK 2025","passed","Thu Feb 20 15:47:25 MSK 2025","","","",""
"","11720","Печать элемента документа ""Сверка взаиморасчетов"" (СверкаВзаиморасчетов)","","Thu Feb 20 15:27:02 MSK 2025","passed","Thu Feb 20 15:27:14 MSK 2025","","","",""
"","1967","Открытие формы списка регистра сведений ""Очередь сообщений в 1С:Документооборот"" (ОчередьСообщенийВ1СДокументооборот)","","Thu Feb 20 15:39:21 MSK 2025","passed","Thu Feb 20 15:39:23 MSK 2025","","","",""
"","2547","Открытие формы списка справочника ""ОКП"" (ОбщероссийскийКлассификаторПродукции)","","Thu Feb 20 14:44:00 MSK 2025","passed","Thu Feb 20 14:44:03 MSK 2025","","","",""
"","3624","Открытие формы документа ""Корректировка задолженности"" (СписаниеЗадолженности)","","Thu Feb 20 15:01:21 MSK 2025","passed","Thu Feb 20 15:01:24 MSK 2025","","","",""
"","3088","Открытие формы списка документа ""Событие"" (CRM_Событие)","","Thu Feb 20 14:51:33 MSK 2025","passed","Thu Feb 20 14:51:36 MSK 2025","","","",""
"","2172","Открытие формы списка регистра накопления ""Товары организаций к передаче"" (ТоварыОрганизацийКПередаче)","","Thu Feb 20 15:47:30 MSK 2025","passed","Thu Feb 20 15:47:32 MSK 2025","","","",""
"","2606","Открытие формы обработки ""Подбор партнеров по отбору"" (ПодборПартнеровПоОтбору)","","Thu Feb 20 15:35:04 MSK 2025","passed","Thu Feb 20 15:35:07 MSK 2025","","","",""
"","3004","Открытие формы списка справочника ""Склады"" (Склады)","","Thu Feb 20 14:46:15 MSK 2025","passed","Thu Feb 20 14:46:18 MSK 2025","","","",""
"","3065","Открытие формы списка справочника ""Версии файлов"" (ВерсииФайлов)","","Thu Feb 20 14:39:51 MSK 2025","passed","Thu Feb 20 14:39:54 MSK 2025","","","",""
"","1546","Печать элемента документа ""Акт о расхождениях после приемки"" (АктОРасхожденияхПослеПриемки)","","Thu Feb 20 15:08:01 MSK 2025","passed","Thu Feb 20 15:08:02 MSK 2025","","","",""
"","2410","Открытие формы списка регистра накопления ""Денежные средства у подотчетных лиц"" (ДенежныеСредстваУПодотчетныхЛиц)","","Thu Feb 20 15:46:54 MSK 2025","passed","Thu Feb 20 15:46:57 MSK 2025","","","",""
"","1411","Открытие формы регистра сведений ""Очередь исходящих сообщений"" (сшпОчередьИсходящихСообщений)","","Thu Feb 20 15:46:32 MSK 2025","passed","Thu Feb 20 15:46:33 MSK 2025","","","",""
"","2238","Открытие формы списка регистра сведений ""Состояние документооборота"" (СостояниеДокументооборота)","","Thu Feb 20 15:41:06 MSK 2025","passed","Thu Feb 20 15:41:08 MSK 2025","","","",""
"","2466","Открытие формы списка справочника ""Причины неудовлетворения первичного спроса"" (ПричиныНеудовлетворенияПервичногоСпроса)","","Thu Feb 20 14:44:52 MSK 2025","passed","Thu Feb 20 14:44:55 MSK 2025","","","",""
"","2275","Открытие формы списка регистра сведений ""Наследование настроек прав объектов"" (НаследованиеНастроекПравОбъектов)","","Thu Feb 20 15:37:46 MSK 2025","passed","Thu Feb 20 15:37:48 MSK 2025","","","",""
"","3148","Открытие формы документа ""Реестр развозки"" (РеестрРазвозки)","","Thu Feb 20 15:04:13 MSK 2025","passed","Thu Feb 20 15:04:16 MSK 2025","","","",""
"","2532","Открытие формы документа ""Планы доходов / расходов"" (ЯРВЕТ_ПланыДоходовРасходов)","","Thu Feb 20 15:06:00 MSK 2025","passed","Thu Feb 20 15:06:02 MSK 2025","","","",""
"","2819","Открытие формы списка справочника ""Карты лояльности"" (КартыЛояльности)","","Thu Feb 20 14:42:10 MSK 2025","passed","Thu Feb 20 14:42:13 MSK 2025","","","",""
"","1488","Открытие формы регистра сведений ""Источники первичного интереса"" (ИсточникиПервичногоИнтереса)","","Thu Feb 20 15:44:04 MSK 2025","passed","Thu Feb 20 15:44:06 MSK 2025","","","",""
"","2585","Открытие формы документа ""Запись книги продаж"" (ЗаписьКнигиПродаж)","","Thu Feb 20 15:00:42 MSK 2025","passed","Thu Feb 20 15:00:44 MSK 2025","","","",""
"","16718","Печать элемента документа ""Отчет комиссионера (агента) о продажах"" (ОтчетКомиссионера)","","Thu Feb 20 15:17:04 MSK 2025","passed","Thu Feb 20 15:17:21 MSK 2025","","","",""
"","2702","Открытие формы списка справочника ""Сегменты клиентов"" (СегментыПартнеров)","","Thu Feb 20 14:45:50 MSK 2025","passed","Thu Feb 20 14:45:53 MSK 2025","","","",""
"","12882","Печать элемента документа ""Авансовый отчет"" (АвансовыйОтчет)","","Thu Feb 20 15:07:37 MSK 2025","passed","Thu Feb 20 15:07:50 MSK 2025","","","",""
"","11789","Печать элемента документа ""Заявление о ввозе товаров из ЕАЭС"" (ЗаявлениеОВвозеТоваров)","","Thu Feb 20 15:13:32 MSK 2025","passed","Thu Feb 20 15:13:44 MSK 2025","","","",""
"","2649","Открытие формы документа ""Сборка товаров"" (СборкаТоваров)","","Thu Feb 20 15:04:32 MSK 2025","passed","Thu Feb 20 15:04:35 MSK 2025","","","",""
"","2747","Открытие формы документа ""Выкуп возвратной тары у поставщика"" (ВыкупВозвратнойТарыУПоставщика)","","Thu Feb 20 15:00:04 MSK 2025","passed","Thu Feb 20 15:00:07 MSK 2025","","","",""
"","1912","Открытие формы обработки ""Загрузка цен поставщика из файлов"" (ЗагрузкаЦенПоставщикаИзВнешнихФайлов)","","Thu Feb 20 15:33:29 MSK 2025","passed","Thu Feb 20 15:33:31 MSK 2025","","","",""
"","2159","Открытие формы списка документа ""Запланированное взаимодействие"" (ЗапланированноеВзаимодействие)","","Thu Feb 20 14:53:11 MSK 2025","passed","Thu Feb 20 14:53:13 MSK 2025","","","",""
"","3059","Открытие формы списка справочника ""Варианты комплектации номенклатуры"" (ВариантыКомплектацииНоменклатуры)","","Thu Feb 20 14:39:29 MSK 2025","passed","Thu Feb 20 14:39:32 MSK 2025","","","",""
"","2411","Открытие формы списка документа ""Корректировка поступления"" (КорректировкаПоступления)","","Thu Feb 20 14:53:59 MSK 2025","passed","Thu Feb 20 14:54:01 MSK 2025","","","",""
"","2269","Открытие формы списка регистра сведений ""Рассчитанные скидки по соглашениям и складам"" (РасчитанныеСкидкиПоСоглашениям)","","Thu Feb 20 15:42:28 MSK 2025","passed","Thu Feb 20 15:42:30 MSK 2025","","","",""
"","1902","Открытие формы обработки ""Загрузка курсов валют"" (ЗагрузкаКурсовВалют)","","Thu Feb 20 15:33:20 MSK 2025","passed","Thu Feb 20 15:33:22 MSK 2025","","","",""
"","2781","Открытие формы обработки ""Архивирование и удаление чеков ККМ"" (АрхивированиеУдалениеЧековККМ)","","Thu Feb 20 15:32:50 MSK 2025","passed","Thu Feb 20 15:32:53 MSK 2025","","","",""
"","2516","Открытие формы списка документа ""Заявка на расходование денежных средств"" (ЗаявкаНаРасходованиеДенежныхСредств)","","Thu Feb 20 14:53:19 MSK 2025","passed","Thu Feb 20 14:53:21 MSK 2025","","","",""
"","16853","Печать элемента справочника ""Карты лояльности"" (КартыЛояльности)","","Thu Feb 20 14:50:28 MSK 2025","passed","Thu Feb 20 14:50:45 MSK 2025","","","",""
"","2804","Открытие формы списка справочника ""Классификатор ОКПД 2"" (КлассификаторОКПД2)","","Thu Feb 20 14:42:33 MSK 2025","passed","Thu Feb 20 14:42:36 MSK 2025","","","",""
"","2884","Открытие формы документа ""Выданная доверенность"" (ДоверенностьВыданная)","","Thu Feb 20 15:00:13 MSK 2025","passed","Thu Feb 20 15:00:16 MSK 2025","","","",""
"","2716","Открытие формы списка справочника ""Варианты графиков"" (ВариантыГрафиковКредитовИДепозитов)","","Thu Feb 20 14:39:23 MSK 2025","passed","Thu Feb 20 14:39:26 MSK 2025","","","",""
"","1947","Открытие формы списка регистра сведений ""Очередь сообщений обмена с офлайн оборудованием"" (ОчередьСообщенийОбменаСОфлайнОборудованием)","","Thu Feb 20 15:39:25 MSK 2025","passed","Thu Feb 20 15:39:27 MSK 2025","","","",""
"","2684","Открытие формы документа ""Заявка на изменение прав доступа"" (ЗаявкаНаИзменениеПравДоступа)","","Thu Feb 20 15:07:24 MSK 2025","passed","Thu Feb 20 15:07:26 MSK 2025","","","",""
"","2797","Открытие формы списка справочника ""Потенциальные клиенты"" (ЯРВЕТ_ПотенциальныеКлиенты)","","Thu Feb 20 14:47:52 MSK 2025","passed","Thu Feb 20 14:47:55 MSK 2025","","","",""
"","2428","Открытие формы документа ""Отражение расхождений при инкассации денежных средств"" (ОтражениеРасхожденийПриИнкассацииДенежныхСредств)","","Thu Feb 20 15:02:33 MSK 2025","passed","Thu Feb 20 15:02:36 MSK 2025","","","",""
"","2643","Открытие формы списка справочника ""Области хранения"" (ОбластиХранения)","","Thu Feb 20 14:43:58 MSK 2025","passed","Thu Feb 20 14:44:00 MSK 2025","","","",""
"","2485","Открытие формы списка справочника ""Тарифы водителей"" (ТарифыВодителей)","","Thu Feb 20 14:42:57 MSK 2025","passed","Thu Feb 20 14:42:59 MSK 2025","","","",""
"","2193","Открытие формы списка документа ""Объединение записей складского журнала ВетИС"" (ОбъединениеЗаписейСкладскогоЖурналаВЕТИС)","","Thu Feb 20 14:54:20 MSK 2025","passed","Thu Feb 20 14:54:22 MSK 2025","","","",""
"","1377","Открытие формы регистра сведений ""Очередь сообщений ВетИС"" (ОчередьСообщенийВЕТИС)","","Thu Feb 20 15:44:52 MSK 2025","passed","Thu Feb 20 15:44:53 MSK 2025","","","",""
"","2568","Открытие формы списка регистра накопления ""Партии затрат на выпуск"" (ПартииЗатратНаВыпуск)","","Thu Feb 20 15:46:57 MSK 2025","passed","Thu Feb 20 15:47:00 MSK 2025","","","",""
"","2699","Открытие формы документа ""Инвентаризация продукции ВетИС"" (ИнвентаризацияПродукцииВЕТИС)","","Thu Feb 20 15:01:14 MSK 2025","passed","Thu Feb 20 15:01:17 MSK 2025","","","",""
"","1426","Открытие формы плана видов характеристик ""Каналы рекламных воздействий"" (КаналыРекламныхВоздействий)","","Thu Feb 20 15:31:08 MSK 2025","passed","Thu Feb 20 15:31:10 MSK 2025","","","",""
"","26860","Печать элемента документа ""Пересчет товаров"" (ПересчетТоваров)","","Thu Feb 20 15:19:44 MSK 2025","passed","Thu Feb 20 15:20:11 MSK 2025","","","",""
"","1424","Открытие формы регистра сведений ""Журнал аудита"" (ЖурналАудитаОбменСБанками)","","Thu Feb 20 15:43:49 MSK 2025","passed","Thu Feb 20 15:43:51 MSK 2025","","","",""
"","2537","Открытие формы списка справочника ""Типы отношений с клиентами"" (CRM_ТипыОтношений)","","Thu Feb 20 14:38:33 MSK 2025","passed","Thu Feb 20 14:38:35 MSK 2025","","","",""
"","2556","Открытие формы списка регистра накопления ""Денежные средства к выплате"" (ДенежныеСредстваКВыплате)","","Thu Feb 20 15:46:49 MSK 2025","passed","Thu Feb 20 15:46:52 MSK 2025","","","",""
"","1391","Открытие формы регистра сведений ""ММП: Настройки"" (mmНастройки)","","Thu Feb 20 15:43:23 MSK 2025","passed","Thu Feb 20 15:43:24 MSK 2025","","","",""
"","2587","Открытие формы списка справочника ""Направления развозки"" (АйТи_НаправленияРазвозки)","","Thu Feb 20 14:43:42 MSK 2025","passed","Thu Feb 20 14:43:44 MSK 2025","","","",""
"","2360","Открытие формы списка документа ""Списание безналичных денежных средств"" (СписаниеБезналичныхДенежныхСредств)","","Thu Feb 20 14:56:41 MSK 2025","passed","Thu Feb 20 14:56:43 MSK 2025","","","",""
"","1439","Открытие формы регистра сведений ""Аналоги номенклатуры"" (АналогиНоменклатуры)","","Thu Feb 20 15:43:09 MSK 2025","passed","Thu Feb 20 15:43:10 MSK 2025","","","",""
"","2336","Открытие формы списка документа ""Инвентаризация продукции ВетИС"" (ИнвентаризацияПродукцииВЕТИС)","","Thu Feb 20 14:53:32 MSK 2025","passed","Thu Feb 20 14:53:34 MSK 2025","","","",""
"","2066","Открытие формы списка документа ""План налогов"" (ПланНалогов)","","Thu Feb 20 14:55:01 MSK 2025","passed","Thu Feb 20 14:55:03 MSK 2025","","","",""
"","2461","Открытие формы списка справочника ""Виды подарочных сертификатов"" (ВидыПодарочныхСертификатов)","","Thu Feb 20 14:40:21 MSK 2025","passed","Thu Feb 20 14:40:23 MSK 2025","","","",""
"","3162","Открытие формы документа ""Возврат товаров поставщику"" (ВозвратТоваровПоставщику)","","Thu Feb 20 14:59:50 MSK 2025","passed","Thu Feb 20 14:59:53 MSK 2025","","","",""
"","2727","Открытие формы документа ""Поступление услуг и прочих активов"" (ПоступлениеУслугПрочихАктивов)","","Thu Feb 20 15:03:44 MSK 2025","passed","Thu Feb 20 15:03:47 MSK 2025","","","",""
"","2468","Открытие формы списка документа ""Поступление товаров и услуг"" (ПоступлениеТоваровУслуг)","","Thu Feb 20 14:55:39 MSK 2025","passed","Thu Feb 20 14:55:41 MSK 2025","","","",""
"","2496","Открытие формы списка справочника ""Классификатор задач Helpdesk"" (КлассификаторИнцидентов)","","Thu Feb 20 14:49:41 MSK 2025","passed","Thu Feb 20 14:49:43 MSK 2025","","","",""
"","11767","Печать элемента документа ""Приказ о праве подписи в отгрузочных документах"" (ПриказОПравеПодписиВОтгрузочныхДокументах)","","Thu Feb 20 15:29:48 MSK 2025","passed","Thu Feb 20 15:30:00 MSK 2025","","","",""
"","2635","Открытие формы обработки ""Выгрузка базы товаров в ТСД"" (ВыгрузкаБазыТоваровВТСД)","","Thu Feb 20 15:32:55 MSK 2025","passed","Thu Feb 20 15:32:58 MSK 2025","","","",""
"","2113","Открытие формы списка документа ""Начисление ретробонуса поставщика"" (НачислениеРетробонусаПоставщикам)","","Thu Feb 20 14:53:50 MSK 2025","passed","Thu Feb 20 14:53:52 MSK 2025","","","",""
"","1564","Печать элемента документа ""Ордер на отражение излишков товаров"" (ОрдерНаОтражениеИзлишковТоваров)","","Thu Feb 20 15:16:45 MSK 2025","passed","Thu Feb 20 15:16:46 MSK 2025","","","",""
"","2147","Открытие формы списка документа ""Отчет комиссионера о списании"" (ОтчетКомиссионераОСписании)","","Thu Feb 20 14:54:51 MSK 2025","passed","Thu Feb 20 14:54:53 MSK 2025","","","",""
"","2541","Открытие формы списка документа ""Путевой лист ТС"" (апрПутевойЛист)","","Thu Feb 20 14:52:02 MSK 2025","passed","Thu Feb 20 14:52:04 MSK 2025","","","",""
"","1537","Печать элемента документа ""Ордер на отражение недостач товаров"" (ОрдерНаОтражениеНедостачТоваров)","","Thu Feb 20 15:16:47 MSK 2025","passed","Thu Feb 20 15:16:48 MSK 2025","","","",""
"","1794","Открытие формы регистра сведений ""Сборка контроль документов история"" (СборкаКонтрольДокументовИстория)","","Thu Feb 20 15:46:03 MSK 2025","passed","Thu Feb 20 15:46:05 MSK 2025","","","",""
"","1808","Открытие формы регистра сведений ""Составы групп пользователей"" (СоставыГруппПользователей)","","Thu Feb 20 15:45:32 MSK 2025","passed","Thu Feb 20 15:45:34 MSK 2025","","","",""
"","1552","Печать элемента документа ""План продаж по категориям"" (ПланПродажПоКатегориям)","","Thu Feb 20 15:20:18 MSK 2025","passed","Thu Feb 20 15:20:19 MSK 2025","","","",""
"","11690","Печать элемента документа ""Расходный кассовый ордер"" (РасходныйКассовыйОрдер)","","Thu Feb 20 15:23:23 MSK 2025","passed","Thu Feb 20 15:23:35 MSK 2025","","","",""
"","2836","Открытие формы списка справочника ""Причины отмены заказов поставщикам"" (ПричиныОтменыЗаказовПоставщикам)","","Thu Feb 20 14:45:00 MSK 2025","passed","Thu Feb 20 14:45:03 MSK 2025","","","",""
"","2465","Открытие формы списка справочника ""Задачи проектов"" (ЗадачиПроектов)","","Thu Feb 20 14:41:40 MSK 2025","passed","Thu Feb 20 14:41:42 MSK 2025","","","",""
"","2150","Открытие формы списка документа ""Отчет по комиссии между организациями"" (ОтчетПоКомиссииМеждуОрганизациями)","","Thu Feb 20 14:55:03 MSK 2025","passed","Thu Feb 20 14:55:05 MSK 2025","","","",""
"","2390","Открытие формы документа ""Корректировка назначения товаров"" (КорректировкаНазначенияТоваров)","","Thu Feb 20 15:01:27 MSK 2025","passed","Thu Feb 20 15:01:30 MSK 2025","","","",""
"","2919","Открытие формы списка справочника ""Водители"" (апрВодители)","","Thu Feb 20 14:38:52 MSK 2025","passed","Thu Feb 20 14:38:55 MSK 2025","","","",""
"","11918","Печать элемента документа ""Реестр развозки"" (РеестрРазвозки)","","Thu Feb 20 15:23:11 MSK 2025","passed","Thu Feb 20 15:23:23 MSK 2025","","","",""
"","7229","ВводНаОсновании элемента справочника ""Соглашения об условиях продаж"" (СоглашенияСКлиентами)","","Thu Feb 20 14:49:51 MSK 2025","passed","Thu Feb 20 14:49:59 MSK 2025","","","",""
"","2401","Открытие формы списка документа ""Задание торговому представителю"" (ЗаданиеТорговомуПредставителю)","","Thu Feb 20 14:52:46 MSK 2025","passed","Thu Feb 20 14:52:49 MSK 2025","","","",""
"","2110","Открытие формы списка регистра сведений ""Рассчитанные отборы по новостям (общие)"" (РассчитанныеОтборыПоНовостям_Общие)","","Thu Feb 20 15:40:09 MSK 2025","passed","Thu Feb 20 15:40:12 MSK 2025","","","",""
"","2058","Открытие формы списка документа ""Инвентаризация товаров переданных на комиссию"" (ИнвертаризацияТоваровПереданныхНаКомиссию)","","Thu Feb 20 14:58:20 MSK 2025","passed","Thu Feb 20 14:58:22 MSK 2025","","","",""
"","2765","Открытие формы списка справочника ""Классификатор банков РФ"" (КлассификаторБанковРФ)","","Thu Feb 20 14:42:36 MSK 2025","passed","Thu Feb 20 14:42:39 MSK 2025","","","",""
"","2519","Открытие формы списка документа ""Заявление о ввозе товаров из ЕАЭС"" (ЗаявлениеОВвозеТоваров)","","Thu Feb 20 14:53:22 MSK 2025","passed","Thu Feb 20 14:53:24 MSK 2025","","","",""
"","1411","Открытие формы регистра сведений ""Публичные идентификаторы синхронизируемых объектов"" (ПубличныеИдентификаторыСинхронизируемыхОбъектов)","","Thu Feb 20 15:45:12 MSK 2025","passed","Thu Feb 20 15:45:14 MSK 2025","","","",""
"","2531","Открытие формы документа ""Отражение прочих доходов и расходов"" (ПрочиеДоходыРасходы)","","Thu Feb 20 15:03:57 MSK 2025","passed","Thu Feb 20 15:03:59 MSK 2025","","","",""
"","2481","Открытие формы списка справочника ""Виды маркетинговых кампаний"" (CRM_ВидыМаркетинговыхКампаний)","","Thu Feb 20 14:48:56 MSK 2025","passed","Thu Feb 20 14:48:59 MSK 2025","","","",""
"","2431","Открытие формы документа ""Инвентаризация наличных денежных средств"" (ИнвентаризацияНаличныхДенежныхСредств)","","Thu Feb 20 15:01:05 MSK 2025","passed","Thu Feb 20 15:01:08 MSK 2025","","","",""
"","2331","Открытие формы списка регистра сведений ""Права ролей"" (ПраваРолей)","","Thu Feb 20 15:39:42 MSK 2025","passed","Thu Feb 20 15:39:45 MSK 2025","","","",""
"","2794","Открытие формы документа ""Передача товаров между организациями"" (ПередачаТоваровМеждуОрганизациями)","","Thu Feb 20 15:03:51 MSK 2025","passed","Thu Feb 20 15:03:53 MSK 2025","","","",""
"","2336","Открытие формы обработки ""Инструменты разработчика: проверка контрагентов"" (ИнструментыРазработчикаПроверкаКонтрагентов)","","Thu Feb 20 15:33:27 MSK 2025","passed","Thu Feb 20 15:33:29 MSK 2025","","","",""
"","2734","Открытие формы списка справочника ""Модели транспортных средств"" (апрТСМодели)","","Thu Feb 20 14:39:01 MSK 2025","passed","Thu Feb 20 14:39:04 MSK 2025","","","",""
"","16702","Печать элемента документа ""Приходный кассовый ордер"" (ПриходныйКассовыйОрдер)","","Thu Feb 20 15:21:25 MSK 2025","passed","Thu Feb 20 15:21:42 MSK 2025","","","",""
"","3052","Открытие формы документа ""Расходный кассовый ордер"" (РасходныйКассовыйОрдер)","","Thu Feb 20 15:04:19 MSK 2025","passed","Thu Feb 20 15:04:22 MSK 2025","","","",""
"","2475","Открытие формы списка регистра сведений ""Аналоги номенклатуры"" (АналогиНоменклатуры)","","Thu Feb 20 15:35:37 MSK 2025","passed","Thu Feb 20 15:35:39 MSK 2025","","","",""
"","2151","Открытие формы списка документа ""Чек ККМ"" (ЧекККМ)","","Thu Feb 20 14:58:15 MSK 2025","passed","Thu Feb 20 14:58:17 MSK 2025","","","",""
"","2096","Открытие формы списка документа ""Сообщение SMS"" (СообщениеSMS)","","Thu Feb 20 14:56:34 MSK 2025","passed","Thu Feb 20 14:56:36 MSK 2025","","","",""
"","2441","Открытие формы документа ""Установка блокировок ячеек"" (УстановкаБлокировокЯчеек)","","Thu Feb 20 15:06:12 MSK 2025","passed","Thu Feb 20 15:06:15 MSK 2025","","","",""
"","2585","Открытие формы списка справочника ""Сообщения областей данных"" (СообщенияОбластейДанных)","","Thu Feb 20 14:46:35 MSK 2025","passed","Thu Feb 20 14:46:38 MSK 2025","","","",""
"","3459","Открытие формы списка справочника ""Складские ячейки"" (СкладскиеЯчейки)","","Thu Feb 20 14:46:11 MSK 2025","passed","Thu Feb 20 14:46:14 MSK 2025","","","",""
"","2397","Открытие формы документа ""Начисление и списание бонусных баллов"" (НачислениеИСписаниеБонусныхБаллов)","","Thu Feb 20 15:01:57 MSK 2025","passed","Thu Feb 20 15:02:00 MSK 2025","","","",""
"","1450","Открытие формы регистра сведений ""Отборы по лентам новостей, настроенные пользователем"" (ОтборыПоЛентамНовостейПользовательские)","","Thu Feb 20 15:44:50 MSK 2025","passed","Thu Feb 20 15:44:52 MSK 2025","","","",""
"","2395","Открытие формы документа ""Лимиты расхода денежных средств"" (ЛимитыРасходаДенежныхСредств)","","Thu Feb 20 15:01:49 MSK 2025","passed","Thu Feb 20 15:01:52 MSK 2025","","","",""
"","26755","Печать элемента документа ""Списание недостач товаров"" (СписаниеНедостачТоваров)","","Thu Feb 20 15:27:26 MSK 2025","passed","Thu Feb 20 15:27:53 MSK 2025","","","",""
"","3306","Открытие формы списка документа ""Счет-фактура выданный"" (СчетФактураВыданный)","","Thu Feb 20 14:56:49 MSK 2025","passed","Thu Feb 20 14:56:52 MSK 2025","","","",""
"","2488","Открытие формы обработки ""Поиск и удаление дублей"" (ПоискИУдалениеДублей)","","Thu Feb 20 15:35:07 MSK 2025","passed","Thu Feb 20 15:35:09 MSK 2025","","","",""
"","2743","Открытие формы списка справочника ""Ключи аналитики учета номенклатуры"" (КлючиАналитикиУчетаНоменклатуры)","","Thu Feb 20 14:42:45 MSK 2025","passed","Thu Feb 20 14:42:48 MSK 2025","","","",""
"","1484","Открытие формы регистра сведений ""Сведения о пользователях"" (СведенияОПользователях)","","Thu Feb 20 15:45:21 MSK 2025","passed","Thu Feb 20 15:45:22 MSK 2025","","","",""
"","2635","Открытие формы списка справочника ""Водители Maxoptra"" (ВодителиНеИсп)","","Thu Feb 20 14:40:04 MSK 2025","passed","Thu Feb 20 14:40:07 MSK 2025","","","",""
"","2353","Открытие формы списка регистра сведений ""Синхронизация классификаторов ВетИС"" (СинхронизацияКлассификаторовВЕТИС)","","Thu Feb 20 15:40:30 MSK 2025","passed","Thu Feb 20 15:40:33 MSK 2025","","","",""
"","2437","Открытие формы списка справочника ""Роли контактных лиц в сделках и проектах"" (РолиКонтактныхЛицВСделкахИПроектах)","","Thu Feb 20 14:45:33 MSK 2025","passed","Thu Feb 20 14:45:35 MSK 2025","","","",""
"","2778","Открытие формы списка справочника ""Подарочные сертификаты"" (ПодарочныеСертификаты)","","Thu Feb 20 14:44:24 MSK 2025","passed","Thu Feb 20 14:44:26 MSK 2025","","","",""
"","2600","Открытие формы списка справочника ""ТН ВЭД"" (КлассификаторТНВЭД)","","Thu Feb 20 14:42:42 MSK 2025","passed","Thu Feb 20 14:42:45 MSK 2025","","","",""
"","3878","Открытие формы обработки ""Помощник заполнения настроек и справочников"" (ПомощникЗаполненияНастроекИСправочников)","","Thu Feb 20 15:35:00 MSK 2025","passed","Thu Feb 20 15:35:04 MSK 2025","","","",""
"","2543","Открытие формы списка справочника ""Группы настроек фин. учета номенклатуры"" (ГруппыФинансовогоУчетаНоменклатуры)","","Thu Feb 20 14:41:13 MSK 2025","passed","Thu Feb 20 14:41:16 MSK 2025","","","",""
"","2507","Открытие формы списка справочника ""Значения категорий новостей"" (ЗначенияКатегорийНовостей)","","Thu Feb 20 14:41:51 MSK 2025","passed","Thu Feb 20 14:41:53 MSK 2025","","","",""
"","3173","Открытие формы обработки ""Формирование заказов по потребностям"" (ОбеспечениеПотребностей)","","Thu Feb 20 15:34:19 MSK 2025","passed","Thu Feb 20 15:34:22 MSK 2025","","","",""
"","36816","Печать элемента документа ""Передача товаров между организациями"" (ПередачаТоваровМеждуОрганизациями)","","Thu Feb 20 15:22:10 MSK 2025","passed","Thu Feb 20 15:22:47 MSK 2025","","","",""
"","2606","Открытие формы списка справочника ""Причины отмены заказов клиентов"" (ПричиныОтменыЗаказовКлиентов)","","Thu Feb 20 14:44:58 MSK 2025","passed","Thu Feb 20 14:45:00 MSK 2025","","","",""
"","2315","Открытие формы списка документа ""Выкуп возвратной тары у поставщика"" (ВыкупВозвратнойТарыУПоставщика)","","Thu Feb 20 14:52:37 MSK 2025","passed","Thu Feb 20 14:52:39 MSK 2025","","","",""
"","2771","Открытие формы документа ""Пересчет WMS"" (ПересчетWMS)","","Thu Feb 20 15:06:46 MSK 2025","passed","Thu Feb 20 15:06:49 MSK 2025","","","",""
"","2571","Открытие формы списка документа ""Заявка на возврат товаров от клиента"" (ЗаявкаНаВозвратТоваровОтКлиента)","","Thu Feb 20 14:53:16 MSK 2025","passed","Thu Feb 20 14:53:19 MSK 2025","","","",""
"","11018","Печать элемента документа ""Счет-фактура выданный комиссионеру (агенту)"" (СчетФактураКомиссионеру)","","Thu Feb 20 15:28:54 MSK 2025","passed","Thu Feb 20 15:29:05 MSK 2025","","","",""
"","2249","Открытие формы обработки ""Быстрое освоение"" (CRM_БыстроеОсвоение)","","Thu Feb 20 15:32:58 MSK 2025","passed","Thu Feb 20 15:33:00 MSK 2025","","","",""
"","2152","Открытие формы списка регистра сведений ""Квоты ассортимента"" (КвотыАссортимента)","","Thu Feb 20 15:37:36 MSK 2025","passed","Thu Feb 20 15:37:38 MSK 2025","","","",""
"","2442","Открытие формы списка регистра сведений ""Состояния сообщений"" (смсСостоянияСообщений)","","Thu Feb 20 15:40:04 MSK 2025","passed","Thu Feb 20 15:40:07 MSK 2025","","","",""
"","2603","Открытие формы списка справочника ""Группы доступа физических лиц"" (ГруппыДоступаФизическихЛиц)","","Thu Feb 20 14:40:59 MSK 2025","passed","Thu Feb 20 14:41:02 MSK 2025","","","",""
"","2496","Открытие формы документа ""Акт о расхождениях после перемещения"" (АктОРасхожденияхПослеПеремещения)","","Thu Feb 20 14:59:14 MSK 2025","passed","Thu Feb 20 14:59:16 MSK 2025","","","",""
"","2612","Открытие формы списка справочника ""Пользователи ВетИС"" (ПользователиВЕТИС)","","Thu Feb 20 14:44:38 MSK 2025","passed","Thu Feb 20 14:44:41 MSK 2025","","","",""
"","7152","Открытие формы обработки ""Настройки пользователей"" (НастройкиПользователей)","","Thu Feb 20 15:34:10 MSK 2025","passed","Thu Feb 20 15:34:17 MSK 2025","","","",""
